"hole_id","sub_area_id","hole_type_id","hole_design_id","equipment_id","name","depth","time_start","time_end","drilling_time","collar_elevation","heading","mast_angle","start_h_accuracy","start_v_accuracy","end_h_accuracy","end_v_accuracy","validity","start_position","end_position","hole_profile_id","hole_id","time_start","time_end","start_depth","end_depth","frequency","force_on_bit","torque","rop","air_pressure","vibration","blastability","rock_type_id","work_reason_id"
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",506,101,"2010-06-20 22:35:04","2010-06-20 22:35:07",5,5.0999999,0,1384.99,2.5999999,0.026799999,1982100,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",507,101,"2010-06-20 22:35:07","2010-06-20 22:35:11",5.0999999,5.1999998,0,1392.54,2.5999999,0.0255,1991600,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",508,101,"2010-06-20 22:35:11","2010-06-20 22:35:14",5.1999998,5.3000002,0,1390.29,2.5,0.026699999,1970000,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",509,101,"2010-06-20 22:35:14","2010-06-20 22:35:18",5.3000002,5.4000001,0,1391.86,2,0.0319,1920500,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",510,101,"2010-06-20 22:35:18","2010-06-20 22:35:21",5.4000001,5.5,0,1387.25,1.9,0.034699999,1857700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",511,101,"2010-06-20 22:35:21","2010-06-20 22:35:23",5.5,5.5999999,0,1389.21,1.9,0.027899999,1831400,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",512,101,"2010-06-20 22:35:23","2010-06-20 22:35:28",5.5999999,5.6999998,0,1388.62,1.9,0.0285,1811000,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",513,101,"2010-06-20 22:35:28","2010-06-20 22:35:32",5.6999998,5.8000002,0,1389.9,2,0.028899999,1768000,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",514,101,"2010-06-20 22:35:32","2010-06-20 22:35:35",5.8000002,5.9000001,0,1390.39,2,0.027899999,1765500,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",515,101,"2010-06-20 22:35:35","2010-06-20 22:35:39",5.9000001,6,0,1386.5601,2.2,0.027000001,1817600,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",516,101,"2010-06-20 22:35:39","2010-06-20 22:35:43",6,6.0999999,0,1388.8199,2.2,0.026699999,1861800,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",517,101,"2010-06-20 22:35:43","2010-06-20 22:35:46",6.0999999,6.1999998,0,1387.54,2.0999999,0.026699999,1879800,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",518,101,"2010-06-20 22:35:46","2010-06-20 22:35:49",6.1999998,6.3000002,0,1391.17,2.2,0.037300002,1886400,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",519,101,"2010-06-20 22:35:49","2010-06-20 22:35:53",6.3000002,6.4000001,0,1389.01,2.2,0.033100002,1865200,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",520,101,"2010-06-20 22:35:53","2010-06-20 22:35:57",6.4000001,6.5,0,1388.92,2.0999999,0.0298,1817100,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",521,101,"2010-06-20 22:35:57","2010-06-20 22:36:00",6.5,6.5999999,0,1388.03,2.0999999,0.0328,1795300,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",522,101,"2010-06-20 22:36:00","2010-06-20 22:36:02",6.5999999,6.6999998,0,1382.25,2.0999999,0.0305,1796200,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",523,101,"2010-06-20 22:36:02","2010-06-20 22:36:07",6.6999998,6.8000002,0,1387.35,2.4000001,0.027899999,1786400,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",524,101,"2010-06-20 22:36:07","2010-06-20 22:36:11",6.8000002,6.9000001,0,1387.84,2.3,0.027899999,1771000,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",525,101,"2010-06-20 22:36:11","2010-06-20 22:36:14",6.9000001,7,0,1387.35,2,0.027899999,1771700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",526,101,"2010-06-20 22:36:14","2010-06-20 22:36:17",7,7.0999999,0,1387.9399,2,0.027899999,1780700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",527,101,"2010-06-20 22:36:17","2010-06-20 22:36:21",7.0999999,7.1999998,0,1384.8,1.9,0.027899999,1788100,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",528,101,"2010-06-20 22:36:21","2010-06-20 22:36:25",7.1999998,7.3000002,0,1385.58,1.9,0.026799999,1740600,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",529,101,"2010-06-20 22:36:25","2010-06-20 22:36:28",7.3000002,7.4000001,0,1387.54,1.9,0.031300001,1704100,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",530,101,"2010-06-20 22:36:28","2010-06-20 22:36:33",7.4000001,7.5,0,1385.58,2,0.032000002,1696200,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",531,101,"2010-06-20 22:36:33","2010-06-20 22:36:35",7.5,7.5999999,0,1386.46,1.9,0.026699999,1682000,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",532,101,"2010-06-20 22:36:35","2010-06-20 22:36:39",7.5999999,7.6999998,0,1384.6,1.9,0.0284,1677400,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",533,101,"2010-06-20 22:36:39","2010-06-20 22:36:42",7.6999998,7.8000002,0,1387.9399,1.9,0.025900001,1676200,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",534,101,"2010-06-20 22:36:42","2010-06-20 22:36:46",7.8000002,7.9000001,0,1387.4399,1.8,0.018200001,1688200,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",535,101,"2010-06-20 22:36:46","2010-06-20 22:36:50",7.9000001,8,0,1388.03,1.9,0.0277,1633500,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",536,101,"2010-06-20 22:36:50","2010-06-20 22:36:52",8,8.1000004,0,1393.52,1.8,0.030300001,1578700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",537,101,"2010-06-20 22:36:52","2010-06-20 22:36:57",8.1000004,8.1999998,0,1388.13,2,0.029999999,1508700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",538,101,"2010-06-20 22:36:57","2010-06-20 22:37:01",8.1999998,8.3000002,0,1385.48,1.9,0.027899999,1566600,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",539,101,"2010-06-20 22:37:01","2010-06-20 22:37:03",8.3000002,8.3999996,0,1383.33,1.9,0.0286,1610100,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",540,101,"2010-06-20 22:37:03","2010-06-20 22:37:07",8.3999996,8.5,0,1385.58,2,0.028999999,1585600,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",541,101,"2010-06-20 22:37:07","2010-06-20 22:37:11",8.5,8.6000004,0,1386.0699,2,0.027899999,1504300,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",542,101,"2010-06-20 22:37:11","2010-06-20 22:37:14",8.6000004,8.6999998,0,1385.97,2,0.026900001,1548600,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",543,101,"2010-06-20 22:37:14","2010-06-20 22:37:18",8.6999998,8.8000002,0,1384.01,1.9,0.0275,1591100,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",544,101,"2010-06-20 22:37:18","2010-06-20 22:37:21",8.8000002,8.8999996,0,1383.91,2,0.030300001,1627200,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",545,101,"2010-06-20 22:37:21","2010-06-20 22:37:26",8.8999996,9,0,1383.42,2,0.0284,1654900,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",546,101,"2010-06-20 22:37:26","2010-06-20 22:37:29",9,9.1000004,0,1385.09,2,0.027899999,1691800,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",547,101,"2010-06-20 22:37:29","2010-06-20 22:37:32",9.1000004,9.1999998,0,1384.7,2.7,0.0287,1736800,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",548,101,"2010-06-20 22:37:32","2010-06-20 22:37:36",9.1999998,9.3000002,0,1384.8,2.8,0.0328,1779500,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",549,101,"2010-06-20 22:37:36","2010-06-20 22:37:40",9.3000002,9.3999996,0,1382.54,2,0.0287,1815900,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",550,101,"2010-06-20 22:37:40","2010-06-20 22:37:44",9.3999996,9.5,0,1384.9,2,0.024,1834500,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",551,101,"2010-06-20 22:37:44","2010-06-20 22:37:46",9.5,9.6000004,0,1382.35,2,0.019400001,1836700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",552,101,"2010-06-20 22:37:46","2010-06-20 22:37:51",9.6000004,9.6999998,0,1384.9,2.8,0.0275,1852300,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",553,101,"2010-06-20 22:37:51","2010-06-20 22:37:54",9.6999998,9.8000002,0,1384.3101,2.3,0.028000001,1865000,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",554,101,"2010-06-20 22:37:54","2010-06-20 22:37:56",9.8000002,9.8999996,0,1384.6,2,0.026699999,1875700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",555,101,"2010-06-20 22:37:56","2010-06-20 22:38:02",9.8999996,10,0,1382.9301,2.0999999,0.0285,1868700,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",556,101,"2010-06-20 22:38:02","2010-06-20 22:38:06",10,10.1,0,1381.76,2.0999999,0.027899999,1852400,0,0,100,100
101,100,2,2,"9479eb3f-84be-56c2-ac5d-c3390d7bab9b","221",13.87,"2010-06-20 22:31:08","2010-06-20 22:43:49",0,728.10999,4.6111598,0,0.039999999,0.050000001,0.039999999,0.050000001,"valid","0101000080CDCCCCCC0C4BC640E17A14AE07A9B4407B14AE47E1C08640","01010000803D0AD7A3104BC640E17A14AE07A9B44052B81E85EB518640",557,101,"2010-06-20 22:38:06","2010-06-20 22:38:08",10.1,10.2,0,1383.23,2.0999999,0.027899999,1829500,0,0,100,100
